id,cost
79567,4158
79568,100
79569,287
79570,136
79574,24908
79575,46426
79576,8479
79579,3346
79580,2951
79582,5744
79583,39014
79586,1531
79591,1469
79592,29268
79593,6778
79594,92856
79595,174743
79596,33353
79601,5108
79602,25592
79603,32156
79604,40333
79605,93844
79606,30362
79607,3706
79608,102
79611,100
79612,1144
79613,1073
79618,4087
79619,20246
79620,17778
79623,53848
79624,28883
79625,2822
79626,928
79627,12319
79628,317
79629,201
79630,16258
79631,9894
79632,51357
79633,17301
79634,7480
79635,26161
79636,11057
79637,17302
79638,24903
79639,14651
79640,9387
79641,100
79642,1706
79643,1620
79645,198
79646,2243
79647,1211
79648,866
79649,597
79650,4931
79651,4450
79670,25075
79671,15429
79672,22227
79673,12245
79674,12509
79675,5110
79688,37017
79689,704
79704,105
79705,367
79711,101
79713,33702
79714,89381
79715,6502
79716,379
79717,106
79785,111069
79786,343961
79787,360834
79790,265464
79791,1003
79792,50478
79793,96820
79794,92240
79795,57943
79796,64274
79797,37848
79798,10527
79799,120804
79800,363939
79801,96846
79802,24393
79803,58350
79804,155165
79805,299224
79806,9658
79817,105
79818,106109
79819,44070
79820,107
79822,100
79849,273314
79850,335833
79851,405839
79852,334674
79853,350096
79854,126503
79855,102149
79856,12150
79857,12681
79886,6723
79887,106
79908,562
79911,934
79912,1381
79913,1306
79914,3416
79915,4730
79916,10142
79917,1918
79918,11764
79919,864
79920,1246
79921,5242
79922,2525
79923,328
79924,3319
79925,1338
79926,1747
79927,2754
79928,7727
79929,23955
79930,15271
79932,35031
79933,28505
79934,114049
79935,183120
79936,391213
79937,401601
80000,9545
80001,101
80007,90723
80008,156006
80009,198640
80010,6298
80011,10810
80012,129337
80013,256
80015,79316
80016,11697
80032,32736
80033,40938
80034,10510
80035,2042
80036,4528
80037,46250
80045,26518
80046,51738
80047,153135
80048,435059
80071,56294
80384,1183
80385,4787
80386,5162
80387,5049
80392,107
80393,1543
80394,7058
80395,2106
80396,938
80407,477
80408,2222
80409,4612
80410,14817
80422,81083
80423,1134
80426,165
80427,769
80428,2726
80435,597
80436,414
80442,3764
80443,6511
80444,5165
80445,1968
80446,59777
80447,43610
80448,58258
80457,12105
80458,8533
80459,1857
80460,1524
80464,492
80465,5300
80467,35513
80468,18833
80469,12229
80470,7069
80471,6382
80472,22088
80473,7587
80474,4416
80487,30783
80488,45500
80489,46210
80490,26162
80491,48650
80492,24753
80503,982
80504,2071
80515,4440
80516,7635
80517,2343
80518,48392
80519,45430
80520,40157
80521,37880
80522,181643
80523,66579
80524,34410
80525,39954
80526,27301
80527,24325
80528,34034
80529,2708
80530,22834
80531,9526
80532,14701
80533,9998
80534,10203
80535,1025
80539,100
80541,100
80542,1226
80546,3318
80547,14503
80565,122
80566,145
80569,937
80570,18092
80571,11291
80573,5551
80574,23226
80575,20234
80576,15293
80578,5074
80579,59214
80583,2182
80584,14969
80585,11026
80594,9494
80601,103
80603,3321
80604,40823
80605,169812
80606,211054
80607,93606
80608,186
80609,190
80676,359633
80679,352339
80680,296520
80681,232868
80682,11112
80684,101
80685,150
80686,102
80687,100
80688,102
80689,114
80690,103
80691,47907
80692,137740
80695,254790
80696,129899
80697,16292
80701,1808
80702,1115
80707,11820
80708,123698
80709,30254
80743,171042
80745,363460
80746,407049
80747,119846
80748,11120
80749,2810
80775,564
80776,13134
80777,2434
80798,5462
80799,3155
80802,2194
80803,840
80804,7152
80805,10907
80809,3191
80810,11839
80811,7853
80820,2280
80891,25255
80892,11744
80896,235
80897,69640
80898,361026
80899,95191
80900,63449
80901,168942
80902,281167
80903,87635
80904,19166
80905,93803
80906,31976
80921,33565
80922,37338
80923,15174
80924,5907
80927,18495
80928,6945
80930,2014
80932,5470
80936,23016
80937,3773
80938,75805
80939,164069
81271,515
81272,1228
81273,476
81274,471
81275,344
81276,891
81313,57681
81314,43603
81315,11652
81316,9806
81317,21789
81318,19952
81319,19473
81320,25218
81321,3062
81324,245
81325,1829
81326,1518
81335,9818
81336,4280
81346,34062
81347,33449
81348,8966
81349,23058
81350,19787
81351,944
81355,1193
81365,2886
81406,5448
81407,12294
81408,15453
81409,66598
81410,12587
81412,682
81416,20144
81417,8127
81418,26217
81419,32788
81420,1045
81421,139681
81423,40689
81424,35084
81425,29132
81426,503
81427,31295
81428,6565
81429,6618
81430,3555
81431,2436
81432,26659
81433,9205
81437,3299
81438,29953
81439,6416
81460,9633
81461,33510
81462,47353
81463,17192
81464,23442
81465,24154
81466,36034
81467,15988
81469,13950
81470,22931
81471,42253
81472,200251
81473,258701
81474,40859
81475,12308
81476,6590
81477,102
81479,181
81480,128
81481,103
81485,77920
81486,38306
81492,101
81493,102
81496,8573
81497,172605
81498,56125
81499,87122
81500,19618
81565,39963
81566,345027
81568,358633
81569,271314
81570,78443
81572,15619
81573,67908
81574,101
81576,124
81577,101
81583,44899
81584,135101
81585,100059
81586,60402
81587,43884
81588,37687
81590,19868
81591,27323
81592,42628
81593,31410
81594,22213
81597,148506
81598,133256
81599,221
81638,45509
81639,96278
81640,374985
81641,63470
81643,104
81666,12253
81667,18002
81668,100
81689,2781
81691,219
81692,2317
81693,5986
81783,7202
81785,583
81786,32350
81787,115933
81788,193215
81789,97479
81790,29065
81791,19718
81794,18093
81795,233693
81796,32213
81811,30748
81812,66016
81813,8410
81816,2067
81817,46861
81818,3187
81819,660
81820,753
81821,276
81829,15571
82160,1838
82161,3749
82204,7772
82205,26028
82206,20107
82207,46582
82208,100
82212,14251
82213,755
82214,960
82215,1000
82237,167
82238,12893
82241,379
82242,2859
82243,765
82244,690
82245,6057
82246,730
82256,1538
82290,11111
82298,13758
82299,17964
82300,15967
82316,2092
82317,17086
82318,46411
82329,5120
82330,6730
82331,17919
82346,6892
82347,7116
82351,184
82353,3631
82354,20879
82355,8066
82370,107
82371,104
82375,5774
82376,3025
82377,43015
82384,101
82388,50113
82389,128398
82390,102395
82391,60994
82392,62866
82393,6309
82457,31509
82458,96206
82459,65672
82460,928
82464,26484
82465,3890
82466,152
82467,125
82468,112
82469,102
82475,100
82476,106990
82477,123126
82478,101
82479,956
82480,6896
82481,10161
82484,104
82485,22956
82486,85542
82487,165531
82488,148632
82489,101573
82490,118
82528,13826
82529,180273
82530,149956
82531,443371
82532,283886
82533,183810
82534,25798
82554,107
82555,21427
82556,13582
82557,42694
82558,111
82578,8286
82579,6237
82580,10327
82583,4723
82584,3852
82673,755
82674,10837
82676,63714
82677,133107
82678,23937
82679,6329
82680,9209
82681,8144
82682,7565
82683,1330
82685,47714
82686,33014
82700,418
82701,84179
82702,46779
82703,100
82706,29213
82707,110705
82708,33931
82709,2759
82710,1253
82720,62035
83048,127
83049,427
83050,104
83095,3746
83096,40687
83221,51860
83222,86148
83223,3289
83229,717
83230,2106
83237,2211
83238,4720
83262,100
83264,109
83265,10005
83266,668
83267,14553
83277,122
83280,113
83281,54101
83282,27722
83283,113816
83284,99733
83354,100
83355,110
83356,15393
83357,135
83358,134
83359,105
83367,106
83368,112992
83369,100
83371,101
83372,115
83381,110
83418,1832
83419,155079
83420,144586
83421,155254
83422,18411
83423,62653
83424,375860
83425,383479
83426,91911
83437,104
83440,120
83441,14442
83443,113
83444,1459
83445,9896
83446,1117
83447,108
83466,100
83467,1152
83468,5203
83469,25846
83473,829
83474,5181
83564,4549
83565,5153
83566,8356
83567,76773
83568,666
83569,13651
83572,6113
83574,19946
83575,19358
83576,16299
83590,15618
83591,41879
83592,3675
83594,1349
83595,28341
83596,55654
83597,45622
83598,1606
83599,14717
83600,33999
83601,7336
83611,23548
83937,155
83938,222
83939,311
83986,3303
83987,27088
84113,59551
84114,3800
84115,1390
84116,1471
84117,2938
84118,2123
84119,4444
84120,3933
84121,1841
84155,54639
84156,7453
84157,115
84158,12328
84159,7714
84169,50539
84172,134054
84174,33864
84175,93866
84176,3096
84247,11643
84248,591
84258,103
84259,130731
84260,74179
84261,102
84262,100
84263,100
84272,100
84310,12883
84314,13298
84315,450991
84316,327138
84317,47977
84318,1426
84320,833
84327,8084
84328,4767
84329,31043
84331,4797
84332,38288
84333,7076
84334,1137
84335,1787
84336,477
84337,100
84357,15658
84358,13477
84359,682
84360,114
84361,252
84455,50489
84456,8822
84457,34092
84460,16402
84461,4917
84462,4920
84463,3506
84468,192
84480,61849
84481,19308
84483,100
84484,55800
84485,38375
84486,31050
84487,21546
84490,3139
84501,56924
84807,117769
84808,53964
84809,6409
84810,3539
84811,4426
84812,315
84817,162
84818,100
84822,5068
84823,1112
84824,19050
84825,12933
84826,203
84827,258
84828,138
84865,4766
84866,105
84877,762
84878,24595
84908,6253
84909,9828
84965,16955
84966,3455
84980,6932
85004,3649
85005,9373
85007,100
85012,295
85013,1204
85014,709
85046,23870
85047,13353
85048,9534
85049,9683
85052,3548
85057,101
85058,100
85060,105067
85061,42521
85062,89843
85063,322467
85064,79876
85066,11240
85067,132420
85068,7232
85138,179
85139,68193
85140,118
85141,112
85150,100
85151,110895
85152,103
85205,118235
85206,588730
85207,602195
85208,347722
85209,102553
85210,29695
85211,87149
85212,73507
85213,53652
85216,15567
85217,121564
85218,320170
85219,116454
85220,81888
85221,3430
85225,111
85247,3379
85248,23943
85346,31674
85347,32857
85348,1678
85349,5135
85352,12232
85353,5944
85369,2432
85370,44944
85371,17659
85373,2504
85374,72817
85375,44206
85376,11935
85382,132
85695,48077
85696,59047
85697,29517
85698,17713
85702,208
85703,5190
85704,9461
85705,4334
85706,6135
85707,4908
85708,9848
85709,64656
85710,75098
85711,36124
85712,25980
85713,29100
85714,23487
85715,245
85716,100
85754,229684
85755,196404
85756,33125
85757,62205
85758,77409
85759,25995
85760,25016
85761,47072
85762,11448
85763,32003
85765,294
85766,751
85767,577
85768,17716
85769,6064
85799,13756
85800,9161
85856,15646
85857,901
85896,8071
85897,9487
85898,4468
85899,6703
85900,6120
85901,7151
85902,100
85903,100
85904,100
85905,606
85906,4316
85907,5347
85942,35012
85943,9958
85949,102
85950,102
85952,71138
85953,276750
85954,418312
85955,189309
85956,31245
85958,3298
85959,83362
85960,4155
86030,44442
86031,54116
86032,146
86033,101
86042,109439
86043,56364
86097,466142
86098,241331
86099,30497
86100,16647
86101,139606
86102,116015
86103,213507
86104,320880
86105,103955
86106,159869
86107,443480
86108,50035
86109,5834
86110,124
86137,3133
86138,19142
86237,34864
86238,17687
86239,6558
86240,12198
86259,50910
86260,89604
86261,5235
86263,11920
86264,67816
86265,2882
86266,805
86272,3445
86273,38254
86584,6287
86585,9863
86586,3250
86594,105
86595,733
86596,2762
86597,1362
86598,1463
86599,12949
86600,987
86601,453
86602,100
86603,115
86604,159
86642,8492
86643,89159
86644,59669
86645,59598
86646,1376
86647,9031
86653,5649
86654,18314
86655,19609
86656,1424
86659,966
86660,20123
86690,2593
86691,7952
86692,51698
86693,47499
86787,3548
86788,23373
86789,4158
86792,3974
86793,8373
86794,1425
86796,2801
86797,6386
86798,5034
86803,1409
86804,23432
86805,2099
86806,16787
86807,14175
86840,103
86843,25757
86844,85617
86845,52913
86846,98758
86847,118
86851,64214
86852,32977
86922,110895
86923,7842
86924,103
86933,100
86934,176274
86935,115
86989,6580
86990,50035
86991,28813
86992,22327
86993,9974
86994,157765
86995,242663
86996,261183
86997,356805
86998,126622
86999,234
87000,135
87027,1882
87028,10544
87031,111
87128,34927
87129,596
87130,26981
87131,6230
87143,314
87144,38999
87145,32604
87146,37472
87147,39598
87148,62484
87149,107685
87150,94485
87151,27671
87152,100
87153,24334
87154,48782
87155,424
87472,6771
87473,46103
87474,11166
87475,11875
87492,106
87532,459
87533,131505
87534,110322
87581,22133
87582,96467
87583,106461
87584,203433
87585,64750
87589,16908
87590,23126
87626,78431
87683,101
87684,104
87685,6362
87686,2025
87687,263
87694,7940
87695,24641
87696,22639
87697,50013
87698,17598
87720,4896
87721,4306
87733,18950
87734,102400
87735,156419
87736,68164
87737,31258
87738,12143
87742,31133
87743,15581
87744,20680
87813,16533
87814,208904
87815,23223
87823,52916
87824,201792
87825,254132
87826,123
87880,15498
87881,39893
87882,1015
87883,5413
87884,4811
87885,7813
87886,18511
87887,4427
87888,802
87889,206
87890,133
87891,103
87917,2235
87918,2564
88019,5410
88020,40676
88021,3865
88032,34783
88033,37053
88034,58603
88035,38216
88036,1459
88039,59352
88040,46694
88041,51467
88042,67787
88043,54133
88044,83071
88045,16503
88354,3510
88355,2818
88356,5519
88357,6785
88358,4291
88359,24164
88360,30103
88361,33052
88362,34354
88363,30378
88364,674
88423,3196
88424,67555
88426,279
88427,5396
88472,67048
88473,4444
88475,504
88476,81105
88477,111305
88478,54935
88479,59267
88480,47787
88481,10571
88517,25432
88519,101
88520,7082
88523,57219
88524,32991
88527,4973
88586,12885
88624,37714
88625,11448
88626,61923
88627,66792
88628,52920
88629,22619
88630,71775
88633,5875
88634,67391
88635,4681
88705,38617
88706,188279
88707,58873
88708,113
88709,101
88713,198
88714,183050
88715,3309
88716,100
88717,110
88718,100
88773,106
88774,3473
88775,229
88776,900
88777,461
88778,716
88779,168
88780,129
88781,108
88806,366
88807,4873
88808,7603
88919,455
88920,24124
88921,69289
88922,128952
88923,285365
88924,43646
88925,308577
88926,92214
88927,56483
88928,298
88929,19718
88930,142201
88931,125776
88932,46650
88934,69667
88935,9306
89243,22288
89244,18404
89245,10733
89246,269
89314,878
89315,163665
89316,36042
89318,421
89319,284
89367,19115
89368,103848
89369,104796
89370,60041
89374,263
89406,35176
89407,55191
89408,8782
89413,13194
89414,18101
89415,55198
89490,8250
89517,7689
89518,14917
89519,58694
89520,82519
89521,84734
89522,5868
89524,10144
89525,111209
89526,12927
89598,31400
89599,60716
89600,98457
89601,167674
89602,115651
89603,217787
89604,296230
89605,63550
89664,107
89665,182
89666,205
89667,175
89668,170
89669,224
89670,101
89671,100
89672,101
89697,2622
89698,7078
89699,452
89790,100
89791,466
89807,4042
89808,39697
89809,58415
89810,66231
89811,14203
89812,5019
89813,118402
89814,187148
89815,184895
89816,30479
89817,4606
89818,98557
89819,204334
89820,117259
89821,19943
90134,15725
90205,168
90206,472434
90207,50090
90208,2555
90209,74278
90210,104363
90211,5855
90213,60440
90214,249592
90215,27567
90216,4397
90217,738
90264,38623
90265,5806
90267,100
90294,1465
90295,31046
90296,13796
90297,11291
90298,14066
90301,100
90302,1161
90303,85968
90304,155396
90305,165480
90306,2748
90381,13288
90382,104
90411,46060
90412,1711
90413,38927
90414,13696
90415,31073
90416,44464
90417,2274
90418,138084
90419,31508
90421,107
90492,771
90493,56856
90494,137164
90495,56309
90496,262
90498,100
90499,100
90555,178
90556,100
90557,120
90558,104
90559,103
90560,109
90588,10000
90696,738
90697,7400
90698,25093
90699,9757
90701,38985
90702,51842
90703,41249
90704,33519
90705,4069
90706,6673
90707,35814
90708,125939
90709,101182
90710,40270
91025,4905
91026,50559
91095,336435
91096,400041
91097,612409
91098,203718
91099,169827
91100,117994
91101,137627
91102,105010
91103,30531
91104,47123
91105,356436
91106,251184
91107,115893
91108,148099
91109,85532
91110,9613
91111,134
91113,15047
91114,72602
91115,9713
91116,32568
91117,163948
91118,8070
91129,13764
91130,44057
91131,60958
91154,3395
91155,9934
91156,46821
91157,13321
91158,28065
91159,11455
91183,1009
91184,2765
91185,16120
91193,129
91194,154106
91195,86230
91196,39387
91270,30181
91272,10352
91273,18232
91282,111
91303,7332
91304,45603
91305,137300
91306,26772
91307,108969
91308,129999
91309,189094
91310,83500
91384,69469
91385,79284
91386,123707
91387,185961
91388,4086
91389,102
91390,101
91391,100
91449,152
91450,198
91451,104
91478,4834
91479,17104
91586,1828
91587,12761
91588,10531
91591,36882
91592,27647
91593,10070
91594,4343
91595,13328
91596,24152
91597,38952
91598,22909
91606,4226
91917,17230
91918,46741
91985,414
91986,596275
91987,170
91990,102
91991,329
91996,24919
91997,234571
91998,270537
91999,145203
92000,203273
92001,95333
92002,53086
92003,1741
92004,32354
92005,21663
92006,55466
92007,436032
92008,192806
92009,188617
92010,46919
92012,44426
92013,29862
92014,27774
92019,20958
92020,107000
92021,255988
92022,276298
92045,7205
92047,120085
92048,17252
92049,657
92052,2167
92053,2780
92072,53773
92073,11490
92074,20991
92075,20581
92076,48336
92080,33560
92084,101
92163,12595
92164,17606
92165,831
92176,102
92195,71277
92196,33680
92197,72202
92198,87907
92199,39548
92200,114989
92201,118569
92202,53590
92229,3494
92267,108
92276,38768
92277,1357
92340,132
92341,110
92369,6541
92372,115
92464,13105
92465,33675
92466,27101
92467,83838
92469,8034
92476,3077
92477,14892
92478,5554
92481,47579
92482,19878
92483,1469
92487,105
92797,4061
92798,25030
92800,11408
92806,15603
92807,8547
92808,4728
92809,108055
92876,21649
92877,575250
92878,367934
92890,104
92891,92685
92892,343708
92893,374354
92894,17117
92895,6499
92896,6406
92897,108497
92898,22506
92903,176250
92904,13584
92906,38674
92907,80469
92908,38638
92909,91093
92910,90679
92911,107308
92912,72866
92913,89256
92936,381
92937,20827
92938,23752
92939,271
92943,4050
92944,1199
92945,4865
92964,54336
92965,154289
92966,37470
92967,103698
92970,5239
92971,38009
92972,19806
92973,100
92974,100
93054,136
93055,131
93060,6035
93061,3252
93087,26045
93088,64802
93091,7271
93092,38357
93093,4889
93094,2876
93120,100
93122,2689
93166,19277
93167,1907
93171,101
93172,102
93259,3271
93260,1792
93354,26177
93355,56144
93356,82876
93357,40996
93358,49278
93359,68443
93360,170430
93361,19995
93362,40721
93365,746
93366,2254
93367,2626
93368,7220
