species,pu,amount
2,59142,12453.728024
20,59142,1
29,59385,1
29,59425,1
1,59426,4492068.016786
29,59426,1
1,59427,1429728.120388
29,59427,1
1,59428,1835836.376848
29,59428,1
1,59429,1214935.475597
2,59429,87523.924996
29,59429,1
1,59430,973645.942698
29,59430,1
1,59431,86312.766835
29,59431,1
1,59432,1560452.089658
29,59432,1
2,59433,76707.329845
29,59433,1
2,59434,25802244.884371
29,59434,1
2,59435,6210803.133019
29,59435,1
2,59436,20924089.635843
29,59436,1
2,59438,138455.27178
26,59438,1
1,59439,1222745.142431
2,59439,387244.926931
26,59439,1
2,59443,253119.535983
26,59443,1
48,59443,100000000
1,59446,355930.157526
26,59446,1
1,59447,161688.113337
26,59447,1
1,59448,518050.231381
26,59448,1
1,59449,103071.307105
26,59449,1
1,59450,907518.128602
26,59450,1
1,59451,55154.080982
26,59451,1
1,59452,244.340166
26,59452,1
26,59453,1
1,59457,325308.317799
26,59457,1
1,59458,609557.28758
26,59458,1
1,59562,3679878.289416
25,59562,1
1,59563,482692.640464
25,59563,1
25,59564,1
1,59565,409264.0139
25,59565,1
48,59565,100000000
1,59566,80414.428284
25,59566,1
48,59566,100000000
1,59567,447822.580291
25,59567,1
48,59567,100000000
31,59610,1
31,59611,1
1,59993,8114235.000292
3,59993,384331.495441
8,59993,2681264.68797
10,59993,24344.908313
20,59993,1
1,59994,6319196.231314
3,59994,724712.404645
8,59994,4161772.298259
10,59994,62960.156326
20,59994,1
3,59996,57458.544802
5,59996,167700.688005
7,59996,66284.821716
8,59996,52669.709506
10,59996,15875.835414
20,59996,1
1,59997,4054866.137897
3,59997,342664.092524
5,59997,99296.651265
7,59997,5100.159804
8,59997,117778.420984
9,59997,161.541206
10,59997,19025.911299
20,59997,1
1,60028,44951.592613
2,60028,5528.99553
5,60028,5336345.799809
6,60028,11496.728134
7,60028,2259090.41459
8,60028,186333.845615
9,60028,850340.076463
10,60028,1312346.796076
20,60028,1
1,60029,74455.880134
2,60029,118310.579583
5,60029,9092926.760235
6,60029,24940.138625
7,60029,6822677.942448
8,60029,293203.631271
9,60029,1939261.484765
10,60029,1467038.498136
20,60029,1
1,60030,4306835.446806
2,60030,340776.135558
5,60030,3268501.242601
6,60030,75912.492055
7,60030,7087749.780542
8,60030,53235.162181
9,60030,1555736.263153
10,60030,399709.166475
20,60030,1
1,60031,936799.387439
2,60031,257916.65865
5,60031,996345.764289
6,60031,187660.615008
7,60031,8640260.452513
8,60031,8388.532658
9,60031,543459.216343
10,60031,116101.919274
20,60031,1
1,60032,142160.595936
2,60032,18880.091792
5,60032,746959.454051
6,60032,23807.682619
7,60032,5222198.033181
8,60032,6770.541466
10,60032,36333.880727
20,60032,1
2,60033,54987.928326
5,60033,5133.07383
6,60033,38366.242118
7,60033,27714.629271
10,60033,16.84629
20,60033,1
2,60034,34327.365705
6,60034,139439.87882
10,60034,0.758765
20,60034,1
1,60035,991290.379919
2,60035,44416.847365
6,60035,334366.911835
10,60035,30954.451571
20,60035,1
1,60036,791901.604297
2,60036,89087.920364
6,60036,640988.057459
10,60036,8819.487253
20,60036,1
48,60036,100000000
2,60237,13963.661948
34,60237,1
1,60277,195197.162057
29,60277,1
1,60306,2774214.849364
29,60306,1
48,60306,100000000
1,60307,6872157.533117
29,60307,1
48,60307,100000000
1,60308,3817560.758746
29,60308,1
1,60309,9206604.177231
29,60309,1
50,60309,100000000
1,60310,3324788.900036
29,60310,1
50,60310,100000000
1,60311,1220385.986991
29,60311,1
50,60311,100000000
1,60312,1896882.141477
29,60312,1
50,60312,100000000
1,60313,2746349.87324
29,60313,1
50,60313,100000000
1,60314,2058969.611396
29,60314,1
50,60314,100000000
1,60315,2660193.251303
29,60315,1
50,60315,100000000
1,60316,1595266.747567
29,60316,1
1,60317,365076.920315
29,60317,1
1,60318,1471117.095753
2,60318,1509707.970274
29,60318,1
1,60319,2500767.762304
2,60319,971071.944671
29,60319,1
1,60320,1177361.122112
2,60320,1145444.147234
29,60320,1
1,60321,160913.678076
29,60321,1
29,60322,1
2,60323,1286144.715182
29,60323,1
2,60329,604430.110068
26,60329,1
1,60330,1531255.251233
2,60330,483436.473488
26,60330,1
1,60331,860551.222999
26,60331,1
1,60332,2231655.158894
2,60332,582376.605316
26,60332,1
1,60333,3533500.6589
2,60333,1645279.484565
26,60333,1
1,60334,2777326.507675
26,60334,1
1,60335,214460.700239
26,60335,1
1,60336,1539744.790735
26,60336,1
1,60337,4212946.279428
26,60337,1
1,60338,1388061.654151
26,60338,1
1,60339,418734.86789
26,60339,1
1,60341,345225.664561
26,60341,1
1,60342,70859.854149
26,60342,1
1,60347,481464.68127
26,60347,1
1,60451,2090083.755693
25,60451,1
1,60452,1733340.425082
25,60452,1
1,60453,683650.370061
25,60453,1
1,60454,196524.643653
25,60454,1
1,60455,688350.884093
25,60455,1
1,60456,1284366.982357
25,60456,1
48,60456,100000000
1,60457,161362.702598
25,60457,1
48,60457,100000000
1,60459,36617.056496
25,60459,1
48,60459,100000000
1,60505,880149.817756
31,60505,1
1,60506,2765332.12326
31,60506,1
1,60507,4216553.669603
31,60507,1
1,60508,1554897.696004
31,60508,1
1,60513,2332503.662576
31,60513,1
1,60884,3939690.390608
3,60884,218315.967987
8,60884,237719.910354
20,60884,1
1,60885,3512495.740062
2,60885,1180881.774635
3,60885,140175.245824
8,60885,37055.54729
20,60885,1
3,60886,44268.988051
5,60886,138634.516264
8,60886,20981.9298249999
10,60886,2938.954732
20,60886,1
3,60887,125948.891692
5,60887,315124.869161
7,60887,181069.411248
8,60887,160243.60071
9,60887,6891.277993
10,60887,34535.895699
20,60887,1
1,60888,1128.606072
3,60888,1370411.183337
5,60888,2926610.819977
7,60888,207215.592637
8,60888,141929.188385
9,60888,71922.343501
10,60888,76854.08559
20,60888,1
1,60889,1223451.60217
3,60889,1664089.735057
5,60889,2518227.451355
7,60889,2522431.087536
8,60889,731855.507246
9,60889,139235.189671
10,60889,34595.100695
20,60889,1
1,60890,9478111.539447
3,60890,1723486.877137
5,60890,2239359.579444
7,60890,3443455.368755
8,60890,483722.804979
9,60890,37427.965828
10,60890,86857.690506
20,60890,1
1,60891,5533491.760931
3,60891,1713412.181452
5,60891,1298560.279837
7,60891,1410094.747372
8,60891,205200.469992
9,60891,21582.880798
10,60891,57459.454619
20,60891,1
1,60919,84719.605155
2,60919,931.934876
5,60919,24513.363447
6,60919,8063.779426
7,60919,248965.869355
8,60919,28685.787735
9,60919,131385.753344
10,60919,33966.356269
20,60919,1
1,60920,612238.319858
2,60920,142367.048137
5,60920,351537.620239
6,60920,40850.18433
7,60920,5652413.272817
8,60920,741530.492041
9,60920,1748648.682763
10,60920,90255.811686
20,60920,1
1,60921,2006801.258377
2,60921,567799.959115
5,60921,447129.196884
6,60921,97975.353132
7,60921,10207804.032106
9,60921,4503225.66361
10,60921,384040.640095
20,60921,1
1,60922,3425374.545204
2,60922,4477.979706
5,60922,174681.461653
6,60922,42564.723747
7,60922,2186215.532502
8,60922,55390.552161
9,60922,201614.445596
10,60922,25611.554109
20,60922,1
2,60926,25127.828069
20,60926,1
1,60927,173065.385529
2,60927,14437.707094
6,60927,63603.316077
10,60927,6155.750052
20,60927,1
48,60927,100000000
1,60928,1402014.938277
2,60928,61597.110681
6,60928,12589948.751904
10,60928,619012.546636
20,60928,1
48,60928,100000000
6,60929,15446494.803955
10,60929,158509.577318
20,60929,1
48,60929,100000000
6,60930,6849040.721211
10,60930,462806.736761
20,60930,1
48,60930,100000000
6,60931,492407.289172
10,60931,11916.984624
20,60931,1
48,60931,100000000
2,61129,19540.543572
34,61129,1
2,61130,3410078.049695
34,61130,1
2,61131,1874319.337484
34,61131,1
1,61167,53964.154382
29,61167,1
1,61168,8197102.849665
29,61168,1
1,61169,180424.105406
29,61169,1
1,61194,1174183.782319
29,61194,1
48,61194,100000000
1,61195,1443046.02517
29,61195,1
48,61195,100000000
1,61196,10562250.207928
29,61196,1
48,61196,100000000
1,61197,1285452.16514
29,61197,1
48,61197,100000000
1,61198,2096719.933896
29,61198,1
48,61198,100000000
1,61199,8213767.116333
2,61199,723029.793541
29,61199,1
2,61200,3369510.411427
29,61200,1
50,61200,100000000
1,61201,1494554.103061
2,61201,142011.755592
29,61201,1
50,61201,100000000
1,61202,2539208.91138
2,61202,2514760.464335
29,61202,1
50,61202,100000000
1,61203,602012.228076
2,61203,19057367.255223
29,61203,1
50,61203,100000000
1,61204,214780.996903
29,61204,1
50,61204,100000000
2,61205,293715.484444
29,61205,1
50,61205,100000000
29,61206,1
50,61206,100000000
29,61207,1
2,61208,2339900.714189
29,61208,1
2,61209,79692.928625
29,61209,1
2,61210,416357.751362
29,61210,1
26,61221,1
1,61222,65390.020246
26,61222,1
1,61223,8989778.524379
2,61223,734420.40697
26,61223,1
1,61224,203265.300241
26,61224,1
1,61225,955715.376341
26,61225,1
1,61226,2649733.78059
26,61226,1
1,61227,1879740.042357
26,61227,1
1,61228,1412906.278775
26,61228,1
1,61229,43734.645509
26,61229,1
1,61230,1689223.860402
26,61230,1
1,61237,816873.353616
26,61237,1
1,61342,175404.974757
25,61342,1
1,61343,315188.220308
25,61343,1
1,61344,518271.68201
25,61344,1
1,61345,401618.491729
25,61345,1
1,61347,2363084.570132
25,61347,1
48,61347,100000000
1,61348,1277665.235548
25,61348,1
48,61348,100000000
1,61350,715547.77646
2,61350,488226.426546
25,61350,1
48,61350,100000000
1,61396,5183966.56138
31,61396,1
1,61397,9016297.929863
31,61397,1
1,61398,7432066.810565
31,61398,1
1,61399,1930851.109565
31,61399,1
1,61774,3331098.354025
3,61774,164629.422017
8,61774,406915.073932
10,61774,10067.69533
20,61774,1
1,61775,956501.084532
3,61775,118914.515459
8,61775,129434.468731
20,61775,1
1,61782,1818646.230348
3,61782,1486589.429886
5,61782,1827705.210401
7,61782,1043761.552272
8,61782,80443.899226
9,61782,29130.382584
10,61782,112232.794221
20,61782,1
1,61783,33913664.671137
2,61783,2683585.009277
3,61783,2758110.997155
5,61783,1493742.630339
7,61783,3080642.232235
8,61783,828660.977124
9,61783,59555.593014
10,61783,274281.87965
20,61783,1
1,61811,227048.007761
5,61811,821069.911561
6,61811,8089.4301
7,61811,2446805.672627
8,61811,209438.80802
9,61811,1129525.639001
10,61811,17814.428829
20,61811,1
1,61812,741972.416943
2,61812,8832.834158
5,61812,124349.339296
6,61812,48979.799056
7,61812,4278356.287289
8,61812,460317.092496
9,61812,1965659.284852
10,61812,7980.329414
20,61812,1
1,61813,3087715.673031
2,61813,5910.108547
5,61813,31704.565434
6,61813,47357.270418
7,61813,1879818.687205
8,61813,34437.03948
9,61813,680984.335851
10,61813,11491.921973
20,61813,1
1,61814,2352512.394093
2,61814,4247.464331
6,61814,485160.479472
7,61814,4886610.502079
8,61814,58251.555908
9,61814,1089692.1287
10,61814,42674.893622
20,61814,1
1,61815,12573.39084
2,61815,57885.174258
6,61815,4777187.38976899
7,61815,2568971.583202
8,61815,7456.59922
10,61815,13672.668334
20,61815,1
2,61816,5581.25923
20,61816,1
2,61817,1860.37404
20,61817,1
2,61819,525582.70153
6,61819,2069917.925923
8,61819,20805.921645
10,61819,31962.94552
20,61819,1
48,61819,100000000
2,61820,9772170.263799
6,61820,27936234.447098
8,61820,108980.340881
10,61820,19873.804206
20,61820,1
48,61820,100000000
6,61821,12722794.008825
8,61821,114823.262731
10,61821,215569.380899
20,61821,1
48,61821,100000000
6,61822,2515756.916384
8,61822,211252.829991
10,61822,21783.143481
20,61822,1
48,61822,100000000
1,61823,88773.963346
6,61823,629566.267074
8,61823,68179.990819
10,61823,1324.982993
20,61823,1
48,61823,100000000
6,61824,159131.62255
8,61824,177.300349
10,61824,188.173541
20,61824,1
48,61824,100000000
1,62020,2118029.884214
2,62020,11161.784877
34,62020,1
1,62021,10756775.699419
2,62021,4532197.791445
34,62021,1
1,62022,2646405.311735
2,62022,1567287.558005
34,62022,1
1,62058,5022476.390615
29,62058,1
1,62059,92925701.954476
29,62059,1
1,62060,50363444.121047
29,62060,1
1,62082,12730139.790455
29,62082,1
1,62083,1622223.553103
29,62083,1
48,62083,100000000
1,62084,24842462.9374
2,62084,530302.664666
29,62084,1
48,62084,100000000
1,62085,36489600.616914
2,62085,18548887.648842
29,62085,1
48,62085,100000000
1,62086,6003579.391806
2,62086,1393827.652564
29,62086,1
48,62086,100000000
1,62087,1965126.07531
2,62087,1019544.409633
29,62087,1
48,62087,100000000
1,62088,3570595.699173
2,62088,6069901.506304
29,62088,1
48,62088,100000000
1,62089,1784976.309608
2,62089,18186545.773488
29,62089,1
48,62089,100000000
2,62090,7081075.883239
29,62090,1
2,62091,3524712.021586
29,62091,1
50,62091,100000000
2,62092,16625136.242383
29,62092,1
50,62092,100000000
2,62093,46249518.415038
29,62093,1
50,62093,100000000
2,62094,33331593.096911
29,62094,1
50,62094,100000000
26,62109,1
26,62111,1
1,62118,62431.133032
26,62118,1
1,62119,32944.003194
26,62119,1
1,62120,521461.700716
26,62120,1
1,62121,3059087.123237
26,62121,1
48,62121,100000000
1,62122,214814.537817
26,62122,1
48,62122,100000000
1,62237,1860455.699768
25,62237,1
1,62238,2742231.934655
25,62238,1
48,62238,100000000
1,62240,643341.144131
25,62240,1
48,62240,100000000
1,62241,5085223.804767
25,62241,1
48,62241,100000000
1,62282,370289.558542
31,62282,1
1,62283,671687.078791
31,62283,1
1,62288,1424730.577986
31,62288,1
1,62664,883672.044774
3,62664,187292.882719
5,62664,668874.808159
7,62664,76972.878096
8,62664,486172.479248
10,62664,5973.602677
20,62664,1
1,62665,2412868.255754
3,62665,141614.010125
8,62665,313630.577961
20,62665,1
1,62674,35643101.727256
2,62674,2178289.451474
3,62674,4242975.874986
5,62674,2172776.427085
7,62674,12219209.794151
8,62674,2948989.11635
9,62674,903063.768032
10,62674,9315.194111
20,62674,1
1,62704,4048545.011262
2,62704,2903.66821
7,62704,2065934.400781
8,62704,60628.878605
9,62704,425704.4974
10,62704,145254.844211
20,62704,1
1,62705,6772751.653691
2,62705,157562.07611
6,62705,306798.9306
7,62705,6663189.283058
8,62705,10501.273126
9,62705,2459122.169487
10,62705,95606.663959
20,62705,1
1,62706,3294164.824314
2,62706,827585.87999
6,62706,14841760.336119
7,62706,24066.74285
9,62706,291.730036
10,62706,255855.329392
20,62706,1
2,62707,631162.33075
6,62707,2404197.753337
10,62707,63502.821955
20,62707,1
2,62708,16739.6369249999
20,62708,1
5,62715,775982.64214
6,62715,350904.148677
10,62715,32945.552688
20,62715,1
48,62715,100000000
5,62716,3048.307123
6,62716,75894.998258
20,62716,1
34,62909,1
1,62910,3654666.466155
34,62910,1
1,62911,9233340.092454
2,62911,3373251.321544
34,62911,1
1,62912,3723369.563225
2,62912,55223.150305
34,62912,1
1,62913,456018.605346
34,62913,1
1,62915,218950.969889
34,62915,1
1,62919,15291382.012665
34,62919,1
1,62920,6896267.792464
34,62920,1
34,62921,1
34,62922,1
1,62948,186261.230757
17,62948,1
1,62949,5027554.937756
29,62949,1
1,62950,74122258.521261
29,62950,1
1,62951,66915568.613893
29,62951,1
1,62952,3920761.036873
29,62952,1
1,62971,2749583.786252
29,62971,1
1,62972,5284485.064707
29,62972,1
1,62973,14540230.97477
2,62973,4415041.947757
29,62973,1
1,62974,541479.914748
2,62974,1024324.314553
29,62974,1
1,62975,704084.091732
2,62975,28212764.711917
29,62975,1
48,62975,100000000
1,62976,307562.415653
2,62976,14779897.296455
29,62976,1
1,62978,51404.401278
2,62978,12330875.228858
29,62978,1
48,62978,100000000
1,62979,486635.552957
2,62979,35725749.718715
29,62979,1
48,62979,100000000
2,62984,869256.643828
29,62984,1
26,62997,1
26,62998,1
26,62999,1
26,63000,1
1,63008,115844.804261
26,63008,1
1,63009,1877301.201113
2,63009,44897.803706
26,63009,1
1,63010,52998.915234
2,63010,138960.327292
26,63010,1
48,63010,100000000
1,63011,1099033.212716
2,63011,326732.647437
26,63011,1
48,63011,100000000
1,63013,607448.966982
26,63013,1
48,63013,100000000
1,63174,2400012.718433
31,63174,1
1,63177,880710.481247
31,63177,1
1,63553,230378.213165
3,63553,9655.451131
7,63553,4150.701504
8,63553,20107.212629
20,63553,1
1,63554,4542907.053428
2,63554,15836.168116
3,63554,516141.37219
5,63554,314702.42932
7,63554,496528.064441
8,63554,1016053.540458
10,63554,18089.655096
20,63554,1
1,63555,6391832.958879
2,63555,652645.544647
3,63555,1705303.718805
5,63555,334298.767758
7,63555,1748100.290685
8,63555,1765609.309653
10,63555,12843.723679
20,63555,1
1,63564,1882539.530342
2,63564,2651969.703943
3,63564,1648356.093439
5,63564,497073.184195
7,63564,1177788.933512
8,63564,438633.715401
9,63564,342518.046928
10,63564,13175.419415
20,63564,1
1,63565,12105128.766448
2,63565,245610.089898
3,63565,5938704.028716
5,63565,1950917.357534
7,63565,2360384.811896
8,63565,150663.061997
9,63565,1983173.9172
10,63565,8166.153337
20,63565,1
1,63596,2832315.705553
2,63596,18446.053937
6,63596,34235.311167
7,63596,527894.774191
8,63596,7683.112704
9,63596,181275.648143
10,63596,196.647093
20,63596,1
2,63597,5944.037419
20,63597,1
5,63606,61570.384189
6,63606,70644.2559
10,63606,2326.81259
20,63606,1
5,63607,1094473.069583
6,63607,825769.6583
10,63607,69167.742245
20,63607,1
5,63608,175234.415162
6,63608,108319.97985
10,63608,1915.794977
20,63608,1
13,63792,1
34,63800,1
1,63801,8895055.551937
34,63801,1
1,63802,48676161.302831
2,63802,74627.115153
34,63802,1
1,63803,12504824.622338
2,63803,86706.598786
34,63803,1
1,63804,452093.748693
34,63804,1
1,63810,632129.531642
34,63810,1
1,63811,8689507.934344
